,Share Code,Share Name,Market Code,Market Name,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,  당기순이익(지배),  당기순이익(비지배),자산총계,부채총계,자본총계,  자본총계(지배),  자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2020/03,109960,에이프로젠 H&G *,35,제약,28,-5,-5,-9,-8,-8,0,2192,71,2122,2125,-4,893,1,103,-1,0,1,13,-16.84,-30.24,1.27,1.18,3.33,135.19,-5,46.24,1190,0.58,,,0.00,178695217
2020/06,109960,에이프로젠 H&G *,35,제약,26,-5,-5,41,54,54,0,2254,61,2193,2197,-4,893,4,200,0,,4,8,-19.92,207.69,1.98,1.88,2.79,141.21,30,40.66,1231,0.79,,,,178695217
2020/09,109960,에이프로젠 H&G *,35,제약,27,-5,-5,37,52,52,0,2355,56,2299,2303,-4,893,24,-217,0,,24,6,-19.58,190.03,3.84,3.70,2.42,147.04,29,14.07,1290,0.52,,,0.00,178695217
2019/09,007460,에이프로젠 KIC ,138,기계,235,2,2,79,75,86,-11,6543,1139,5404,2847,,757,-30,-65,410,27,-57,886,0.94,31.88,-2.65,-1.30,21.07,262.18,57,N/A,1880,0.97,0,,0.00,151406419
2019/12,007460,에이프로젠 KIC ,138,기계,270,9,9,-43,66,6,60,6544,1275,5270,3033,,769,14,-1006,536,8,7,850,3.29,24.60,4.70,3.16,24.19,330.60,4,31.85,1973,1.38,0,,0.00,153725636
2020/03,007460,에이프로젠 KIC ,138,기계,357,21,21,-56,-57,-122,65,6660,1585,5075,2870,2205,772,48,-39,197,12,36,1038,5.96,-16.02,1.69,2.95,31.23,306.45,-79,72.12,1858,1.09,0,,0.00,154439339
2020/06,007460,에이프로젠 KIC ,138,기계,314,4,4,-488,-410,-436,26,6618,1233,5385,3318,2067,893,27,33,-2,4,23,671,1.35,-130.45,-15.19,-5.95,22.89,300.27,-265,N/A,1858,1.57,0,,0.00,178581831
2020/09,007460,에이프로젠 KIC ,138,기계,324,10,10,398,347,300,47,7933,937,6996,3295,3701,894,28,-1020,1016,4,24,661,3.23,107.00,-8.20,-0.74,13.40,308.68,168,N/A,1844,0.99,0,,0.00,178748009
2019/09,003060,에이프로젠제약 ,35,제약,121,-8,-8,-15,-19,-19,,3793,247,3546,2492,,1208,-2,-685,1009,10,-13,104,-6.42,-15.74,-5.07,-3.41,6.96,104.75,-9,N/A,930,0.72,0,,0.00,268039837
2019/12,003060,에이프로젠제약 ,35,제약,147,0,0,20,19,-29,48,3653,176,3476,2463,,1208,7,-20,-61,3,5,39,0.19,13.06,-4.19,-1.19,5.08,102.53,-11,N/A,919,1.40,0,,0.00,268039837
2020/03,003060,에이프로젠제약 ,35,제약,138,-5,-5,68,67,38,29,3764,198,3566,2510,1056,1208,14,101,-2,2,12,44,-3.56,48.27,0.26,2.88,5.56,105.22,14,641.90,937,1.70,0,,0.00,268039837
2020/06,003060,에이프로젠제약 ,35,제약,135,-7,-7,48,59,38,21,3734,210,3524,2644,881,1208,8,439,-110,3,5,49,-4.83,43.71,1.33,4.40,5.97,114.51,14,162.82,986,1.88,0,,0.00,268039859
2020/09,003060,에이프로젠제약 ,35,제약,134,-5,-5,53,66,45,21,6173,197,5976,5053,923,1993,14,-2289,2329,1,12,39,-4.06,49.45,2.43,4.24,3.30,149.33,12,41.39,1268,1.01,0,,0.00,398575766
2019/09,244920,에이플러스에셋 ,190,손해보험,731,78,78,96,96,94,1,2185,1505,680,501,179,100,113,-109,-35,7,106,407,10.65,13.08,,,221.21,410.32,411,,2186,0.00,0,,0.00,20000000
2019/12,244920,에이플러스에셋 ,190,손해보험,738,62,62,68,24,18,7,2464,1761,704,519,185,100,116,-242,140,6,110,573,8.34,3.30,,,250.23,427.33,77,,2262,0.00,15,,16.91,20000000
2020/03,244920,에이플러스에셋 ,190,손해보험,714,73,73,56,56,61,-5,2523,1767,756,578,178,100,55,18,-46,7,48,495,10.29,7.84,,,233.63,486.93,266,,2522,0.00,0,,0.00,20000000
2020/06,244920,에이플러스에셋 ,190,손해보험,682,47,47,88,65,58,7,2315,1387,928,742,186,107,79,41,-129,14,65,339,6.85,9.54,40.15,10.95,149.55,602.00,258,,3457,0.00,0,,0.00,21461539
2020/09,244920,에이플러스에셋 ,190,손해보험,716,61,61,77,58,54,4,2379,1396,982,795,187,107,106,-85,-35,8,98,314,8.58,8.07,29.39,8.90,142.14,651.64,252,,3705,0.00,0,,0.00,21461539
2019/12,089970,에이피티씨 *,202,반도체와반도체장비,121,26,26,12,13,13,,654,60,594,594,,23,35,128,0,2,33,0,21.36,11.05,25.10,21.77,10.15,2794.99,58,12.37,2792,2.70,0,,0.00,23234595
2020/03,089970,에이피티씨 *,202,반도체와반도체장비,192,45,45,54,42,42,,743,120,623,623,,23,41,-2,-30,1,40,4,23.23,21.95,,,19.23,2976.34,181,,3003,2.22,0,,0.00,23234595
2020/06,089970,에이피티씨 *,202,반도체와반도체장비,236,83,83,81,63,63,,825,143,682,682,,23,50,-2,0,1,50,4,35.04,26.71,,,20.91,3247.91,272,,3288,4.21,0,,0.00,23234595
2020/09,089970,에이피티씨 *,202,반도체와반도체장비,133,34,34,31,22,22,,892,192,700,700,,23,-20,-15,0,13,-34,4,25.90,16.79,,,27.48,3343.69,96,19.21,3372,3.45,0,,0.00,23234595
2020/12,089970,에이피티씨 *,202,반도체와반도체장비,370,135,135,126,106,106,,1184,288,897,897,,24,59,-21,122,0,60,4,36.40,28.74,31.34,25.41,32.09,4096.65,452,19.84,4113,4.84,500,,102.60,23564595
2019/09,230240,에치에프알 *,136,통신장비,462,40,40,46,41,41,-1,1441,605,837,834,,60,-84,-8,107,6,-90,234,8.71,8.78,,,72.26,1187.49,340,,6886,3.66,0,,0.00,12109069
2019/12,230240,에치에프알 *,136,통신장비,549,8,8,-7,-14,-11,-2,1365,548,817,816,,60,205,-101,51,46,158,287,1.44,-2.47,1.29,0.32,67.13,1190.65,-93,362.11,6742,4.32,0,,0.00,12109069
2020/03,230240,에치에프알 *,136,통신장비,100,-58,-58,-55,-48,-48,0,1386,615,771,771,1,60,36,-305,151,16,20,439,-58.39,-48.43,0.32,-0.05,79.75,1110.32,-397,1629.24,6364,4.87,0,,0.00,12109069
2020/06,230240,에치에프알 *,136,통신장비,220,-76,-76,-82,-69,-69,0,1397,696,701,701,0,60,32,-19,4,27,5,451,-34.39,-31.59,-11.72,-6.96,99.22,994.85,-571,N/A,5787,5.93,0,,0.00,12109069
2020/09,230240,에치에프알 *,136,통신장비,190,-30,-30,-36,-36,-36,0,1356,691,665,664,0,60,-53,-30,24,12,-65,473,-15.70,-18.99,-21.97,-11.96,103.99,934.75,-297,N/A,5488,6.45,0,,0.00,12109069
2019/09,064510,에코마이스터 *,138,기계,45,-17,-17,-38,-38,-38,0,785,624,162,161,,64,-10,2,-2,,-10,436,-37.42,-84.77,-108.44,-39.48,386.13,153.73,-235,N/A,980,6.53,0,0.00,0.00,16405720
2019/12,064510,에코마이스터 *,138,기계,41,0,0,-26,-59,-59,0,756,625,131,130,,67,-37,-3,46,1,-37,451,1.17,-142.29,-59.81,-11.73,478.08,97.48,-352,N/A,764,5.15,0,0.00,0.00,17018767
2020/03,064510,에코마이스터 *,138,기계,21,-22,-22,71,72,72,0,763,546,217,216,1,68,-13,-1,13,0,-13,457,-108.78,349.15,-11.68,-3.03,251.39,222.27,423,N/A,1254,1.33,0,0.00,0.00,17273987
2020/06,064510,에코마이스터 *,138,기계,26,-25,-25,-90,-133,-133,0,696,410,286,285,1,138,6,-3,0,,6,308,-95.38,-510.81,-67.06,-20.97,143.22,93.50,-439,N/A,911,2.38,,,0.00,17439776
2020/09,064510,에코마이스터 *,138,기계,27,-6,-6,-29,-28,-28,0,754,299,455,454,1,203,-43,-32,139,,-43,216,-21.38,-104.33,-47.79,-19.14,65.77,121.09,-74,N/A,1119,1.75,,,0.00,26691608
2019/09,230360,에코마케팅 *,177,광고,363,115,115,136,110,104,6,1330,274,1056,1029,,16,127,-115,-52,0,127,8,31.79,30.24,35.78,29.37,25.97,6049.96,321,14.84,3177,4.68,80,,24.90,32397874
2019/12,230360,에코마케팅 *,177,광고,261,78,78,77,60,58,1,1396,302,1094,1067,,16,-20,249,-28,2,-22,13,30.02,22.86,32.65,25.96,27.55,6251.12,181,16.52,3293,4.89,100,,55.38,32397874
2020/03,230360,에코마케팅 *,177,광고,296,79,79,106,87,84,3,1437,280,1157,1127,31,16,8,-67,-34,0,7,11,26.67,29.51,31.21,24.45,24.16,6572.62,261,12.94,3477,3.62,0,,0.00,32397874
2020/06,230360,에코마케팅 *,177,광고,515,204,204,214,164,157,7,1662,333,1329,1291,38,16,243,-129,-3,2,240,15,39.66,31.83,35.76,29.28,25.08,7539.62,484,14.36,3984,4.49,260,,53.77,32397874
2020/09,230360,에코마케팅 *,177,광고,539,185,185,304,241,236,5,1959,466,1493,1450,43,32,204,22,-87,10,194,12,34.23,44.75,43.22,33.59,31.18,4188.77,729,16.66,4476,6.15,290,,39.78,32397874
2019/09,038870,에코바이오 *,232,독립전력생산및에너지거래,46,22,22,35,35,35,0,779,187,591,607,,58,41,78,-81,0,40,87,47.82,75.36,4.56,2.61,31.70,965.84,301,22.04,5227,0.99,,,0.00,11610994
2019/12,038870,에코바이오 *,232,독립전력생산및에너지거래,35,-22,-22,10,16,16,0,746,129,617,622,,58,48,-123,73,0,48,41,-63.87,45.26,12.12,7.16,20.85,991.50,135,7.29,5356,0.84,,,0.00,11610994
2020/03,038870,에코바이오 *,232,독립전력생산및에너지거래,36,19,19,21,21,21,0,761,115,646,650,-5,58,-5,-48,19,1,-5,52,51.00,58.59,14.99,10.43,17.82,1028.45,185,4.30,5603,0.60,,,0.00,11610994
2020/06,038870,에코바이오 *,232,독립전력생산및에너지거래,39,-16,-16,-4,-11,-10,0,729,93,635,640,-5,58,1,-23,4,1,0,45,-40.59,-27.47,10.09,8.22,14.70,1010.66,-89,13.66,5514,1.32,,,0.00,11610994
2020/09,038870,에코바이오 *,232,독립전력생산및에너지거래,55,10,10,39,39,37,2,733,60,673,672,1,58,-11,33,-16,,-11,26,18.58,70.69,10.03,8.67,8.90,1066.14,322,15.57,5792,1.48,,,0.00,11610994
2019/09,128540,에코캡 *,36,자동차부품,208,-2,-2,-6,-7,-7,,1227,546,680,680,,15,91,-99,-5,109,-19,317,-1.09,-3.39,,,80.28,4825.22,-48,,4937,0.55,,,0.00,14558800
2019/12,128540,에코캡 *,36,자동차부품,119,-25,-25,-19,-14,-14,,1202,539,663,663,,15,-64,97,39,-46,-18,354,-21.32,-12.11,1.60,0.92,81.29,4734.40,-99,40.12,4812,0.60,,,0.00,14558800
2020/03,128540,에코캡 *,36,자동차부품,176,5,5,5,2,2,,1188,521,667,667,,15,-34,-75,0,28,-62,355,3.07,0.87,-0.12,-0.07,78.18,4744.89,10,N/A,4837,0.35,,,0.00,14558800
2020/06,128540,에코캡 *,36,자동차부품,143,-29,-29,-37,-34,-34,,1240,607,633,633,,15,18,52,84,50,-32,434,-20.39,-23.82,-8.19,-4.43,95.96,4511.18,-234,N/A,4590,0.51,,,0.00,14558800
2020/09,128540,에코캡 *,36,자동차부품,162,0,0,17,15,15,,1252,606,646,646,,15,-28,-77,26,29,-57,428,-0.24,9.20,-4.83,-2.58,93.92,4611.59,102,N/A,4685,0.64,,,0.00,14558800
2019/09,086520,에코프로 *,140,화학,1693,141,141,97,106,67,39,8404,4017,4387,2666,,110,543,-519,162,780,-237,2855,8.35,6.24,14.70,6.65,91.55,2313.90,296,12.95,11835,1.60,0,,0.00,22527620
2019/12,086520,에코프로 *,140,화학,1894,50,50,-21,26,17,9,9278,4809,4470,2752,,110,-291,-607,882,683,-974,3716,2.63,1.37,9.33,4.68,107.58,2391.83,75,23.30,12217,1.84,294,1.48,391.82,22527620
2020/03,086520,에코프로 *,140,화학,1783,107,107,78,64,32,32,9561,5106,4454,2718,1737,110,306,-407,363,353,-47,4120,5.98,3.59,6.29,3.64,114.63,2360.60,141,23.41,12064,1.48,0,,0.00,22527620
2020/06,086520,에코프로 *,140,화학,2094,194,194,178,201,137,64,10899,6198,4701,2795,1906,110,534,-551,897,258,276,4860,9.25,9.60,9.26,4.17,131.86,2469.38,608,25.81,12528,2.35,0,,0.00,22527620
2020/09,086520,에코프로 *,140,화학,2828,294,294,237,223,150,73,11822,6510,5312,3212,2100,110,577,-689,28,598,-22,4769,10.40,7.89,11.40,5.08,122.55,2664.54,664,29.56,14400,3.11,0,,0.00,22527620
2019/09,247540,에코프로비엠 *,221,전기제품,1521,98,98,81,89,89,,6042,2380,3662,3662,,103,410,-297,42,515,-105,1450,6.47,5.85,17.15,8.65,64.98,3503.83,436,20.94,17889,2.76,0,,0.00,20555966
2019/12,247540,에코프로비엠 *,221,전기제품,1473,16,16,-27,11,11,,6504,2802,3702,3702,,103,-79,-564,608,561,-640,2067,1.11,0.71,12.99,6.19,75.67,3541.52,51,30.37,18083,2.93,150,0.31,291.84,20555966
2020/03,247540,에코프로비엠 *,221,전기제품,1677,88,88,98,84,84,,6531,2775,3756,3756,,103,223,-221,-5,219,3,2099,5.26,5.01,,,73.88,3593.46,409,,18347,3.34,0,,0.00,20555966
2020/06,247540,에코프로비엠 *,221,전기제품,1899,139,139,121,140,140,0,7068,3084,3984,3938,47,105,390,-101,205,149,242,2250,7.31,7.37,,,77.40,3698.18,669,,18857,6.39,0,,0.00,20964166
2020/09,247540,에코프로비엠 *,221,전기제품,2502,177,177,151,137,137,-1,7422,3018,4404,4284,119,105,455,-230,-278,229,226,1906,7.06,5.46,,,68.54,3823.34,654,,20448,6.68,0,,0.00,21035166
2019/09,038110,에코플라스틱 *,36,자동차부품,2739,-3,-3,3,-19,-15,-3,6173,4979,1194,1112,82,128,-259,17,241,126,-385,2390,-0.10,-0.68,2.46,0.52,417.01,773.30,-60,14.87,4444,0.36,0,,0.00,25669370
2019/12,038110,에코플라스틱 *,36,자동차부품,3525,44,44,-31,-22,-20,-2,6281,5106,1175,1097,78,128,357,-180,-174,123,234,2210,1.25,-0.63,-0.73,-0.09,434.65,764.67,-78,N/A,4386,0.34,30,,-37.53,25669370
2020/03,038110,에코플라스틱 *,36,자동차부품,2716,-35,-35,-47,-46,-47,1,6209,5087,1121,1043,78,128,-3,-10,31,14,-17,2262,-1.28,-1.70,-3.68,-0.60,453.80,721.62,-184,N/A,4169,0.26,0,,0.00,25669370
2020/06,038110,에코플라스틱 *,36,자동차부품,2914,-42,-42,-35,-27,-20,-7,6196,5103,1093,1022,71,128,398,-242,-185,219,179,2069,-1.43,-0.93,-9.55,-1.79,466.96,705.73,-78,N/A,4087,0.32,0,,0.00,25669370
2020/09,038110,에코플라스틱 *,36,자동차부품,3246,34,34,22,16,12,4,6172,5070,1102,1027,74,128,248,-4,-207,99,149,1880,1.06,0.49,-7.06,-1.29,460.17,714.51,46,N/A,4108,0.39,0,,0.00,25669370
2019/09,073540,에프알텍 *,136,통신장비,95,6,6,5,5,5,,637,313,324,324,,57,5,-4,20,0,5,208,6.27,5.27,-5.85,-3.16,96.70,466.88,44,N/A,2839,2.16,,,0.00,11400000
2019/12,073540,에프알텍 *,136,통신장비,62,-6,-6,-2,-11,-11,,601,288,313,313,,57,-7,-20,1,0,-7,209,-9.73,-17.61,-5.28,-2.92,92.10,447.71,-95,N/A,2742,1.99,,,0.00,11400000
2020/03,073540,에프알텍 *,136,통신장비,132,-4,-4,-4,-5,-5,,578,271,308,308,,57,16,-2,0,0,16,208,-3.01,-3.75,-2.01,-1.10,87.89,439.00,-44,N/A,2700,1.19,,,0.00,11400000
2020/06,073540,에프알텍 *,136,통신장비,51,-4,-4,-6,-4,-4,,590,286,304,304,,57,-11,28,11,0,-11,218,-7.51,-7.44,-4.70,-2.52,94.20,432.35,-33,N/A,2667,1.55,,,0.00,11400000
2020/09,073540,에프알텍 *,136,통신장비,66,-1,-1,-1,0,0,,607,306,301,301,,57,3,3,-3,1,3,218,-1.14,-0.60,-6.41,-3.22,101.79,431.65,-4,N/A,2638,2.42,,,0.00,11400000
2019/09,064850,에프앤가이드 *,154,IT서비스,53,13,13,12,12,12,-1,550,198,352,344,9,55,6,-12,7,,6,136,23.67,22.33,,,56.29,590.43,112,,3315,1.08,0,,0.00,11000000
2019/12,064850,에프앤가이드 *,154,IT서비스,58,2,2,-3,-3,2,-4,542,200,342,337,4,55,1,-11,7,-1,1,134,4.09,-4.61,,,58.66,576.46,14,,3256,1.07,70,,460.61,11000000
2020/03,064850,에프앤가이드 *,154,IT서비스,54,11,11,1,0,0,,533,202,332,332,,55,11,1,-3,0,11,127,19.51,0.66,9.69,5.97,60.70,566.56,3,13.39,3204,1.18,0,,0.00,11000000
2020/06,064850,에프앤가이드 *,154,IT서비스,50,12,12,16,16,16,,541,194,347,347,,55,19,38,-7,,19,127,23.19,32.48,10.81,6.80,55.94,595.38,147,16.77,3349,1.65,0,,0.00,11000000
2020/09,064850,에프앤가이드 *,154,IT서비스,53,13,13,14,13,13,,506,147,359,359,,55,5,-2,-42,1,4,87,24.62,23.80,9.89,6.65,40.82,610.62,114,33.82,3467,3.09,0,,0.00,11000000
2019/09,064090,에프앤리퍼블릭 *,206,화장품,87,-49,-49,-54,-46,-46,,1256,691,564,564,,326,15,5,-39,0,15,226,-56.61,-53.01,-33.35,-14.23,122.44,76.64,-71,N/A,865,1.19,0,,0.00,65257605
2019/12,064090,에프앤리퍼블릭 *,206,화장품,87,-140,-140,-294,-293,-293,0,866,587,279,278,,328,8,4,-22,0,7,178,-161.48,-339.04,-99.99,-37.66,210.45,-12.11,-448,N/A,423,2.17,0,,,65561605
2020/03,064090,에프앤리퍼블릭 *,206,화장품,79,-23,-23,-15,-15,-15,0,843,518,326,325,1,360,29,0,-11,0,29,107,-28.60,-19.05,-92.82,-37.36,158.92,-12.85,-22,N/A,427,1.27,0,,0.00,76032224
2020/06,064090,에프앤리퍼블릭 *,206,화장품,67,-60,-60,-75,-76,-76,0,729,478,251,250,1,382,-10,1,-17,0,-10,92,-89.82,-112.79,-100.69,-41.45,190.10,-31.79,-99,N/A,327,1.69,0,,0.00,76401909
2020/09,064090,에프앤리퍼블릭 *,206,화장품,62,-41,-41,-34,-34,-34,0,701,481,220,219,1,388,4,-1,-1,1,3,87,-65.34,-54.10,-106.55,-42.70,218.40,-40.02,-44,N/A,282,1.51,0,,0.00,77499574
2019/09,036810,에프에스티 *,202,반도체와반도체장비,283,38,38,54,46,46,,1747,653,1093,1093,,101,37,-98,37,99,-62,428,13.60,16.42,17.58,11.48,59.75,1040.70,229,7.65,5984,1.13,0,,0.00,20233814
2019/12,036810,에프에스티 *,202,반도체와반도체장비,358,54,54,43,37,37,,1811,680,1132,1132,,101,37,-57,-18,71,-34,411,14.96,10.21,17.52,11.32,60.08,1075.79,180,8.58,6193,1.25,80,,40.03,20233814
2020/03,036810,에프에스티 *,202,반도체와반도체장비,427,76,76,84,68,68,,1886,705,1181,1181,,101,69,-33,-1,27,42,416,17.72,15.82,18.04,11.09,59.71,1127.93,334,6.50,6492,0.97,0,,0.00,20233814
2020/06,036810,에프에스티 *,202,반도체와반도체장비,434,91,91,83,63,63,,1924,680,1245,1245,,101,70,-37,-32,28,43,400,20.95,14.42,18.59,11.92,54.61,1190.11,309,23.74,6842,3.65,0,,0.00,20233814
2020/09,036810,에프에스티 *,202,반도체와반도체장비,348,53,53,64,43,43,,2020,723,1296,1296,,101,36,-40,62,45,-9,456,15.14,12.48,17.58,11.16,55.81,1239.17,214,21.29,7125,3.10,0,,0.00,20233814
2019/09,173940,에프엔씨엔터 *,204,방송과엔터테인먼트,207,4,4,-2,-9,-9,0,1007,374,633,625,,72,20,-2,-4,0,20,176,2.04,-4.41,-11.53,-8.25,59.05,866.32,-65,N/A,4497,1.62,,,0.00,14364880
2019/12,173940,에프엔씨엔터 *,204,방송과엔터테인먼트,258,-30,-30,-40,-33,-28,-5,1153,484,669,664,,72,-7,128,-4,1,-8,223,-11.65,-12.79,-10.62,-7.58,72.40,822.42,-196,N/A,4776,1.76,,,0.00,14364880
2020/03,173940,에프엔씨엔터 *,204,방송과엔터테인먼트,190,-10,-10,-6,-7,-7,0,1114,443,671,666,5,72,-29,-45,-5,2,-31,221,-5.19,-3.71,-6.96,-4.68,65.94,812.20,-51,N/A,4790,1.03,,,0.00,14364880
2020/06,173940,에프엔씨엔터 *,204,방송과엔터테인먼트,186,-16,-16,-20,-17,-16,-1,1091,438,653,648,5,72,-2,-51,-3,2,-4,218,-8.56,-9.29,-9.50,-6.20,67.12,789.28,-115,N/A,4660,1.33,,,0.00,14364880
2020/09,173940,에프엔씨엔터 *,204,방송과엔터테인먼트,178,-20,-20,-21,-22,-22,0,1345,713,632,627,4,72,239,-245,33,75,165,195,-10.98,-12.09,-11.73,-6.71,112.86,759.29,-150,N/A,4513,1.34,,,0.00,14364880
2019/09,083500,에프엔에스테크 *,199,디스플레이장비및부품,64,2,2,4,4,4,,718,279,439,439,,37,1,-2,47,1,0,213,3.74,6.03,3.03,1.81,63.69,1111.69,52,33.77,6041,1.01,0,,0.00,7425062
2019/12,083500,에프엔에스테크 *,199,디스플레이장비및부품,133,24,24,18,16,16,,781,322,459,459,,37,53,-2,-4,3,50,211,17.93,11.95,3.22,1.94,70.15,1159.64,214,43.56,6319,1.34,0,,0.00,7425062
2020/03,083500,에프엔에스테크 *,199,디스플레이장비및부품,112,5,5,10,10,10,,995,520,475,475,,38,163,-8,-3,2,161,204,4.21,8.60,7.39,3.95,109.45,1180.66,129,19.05,6442,1.31,0,,0.00,7535062
2020/06,083500,에프엔에스테크 *,199,디스플레이장비및부품,90,14,14,11,10,10,-1,1160,661,499,495,3,40,117,1,-14,4,113,216,15.43,10.59,,,132.66,1187.95,132,,6450,1.32,0,,0.00,7944639
2020/09,083500,에프엔에스테크 *,199,디스플레이장비및부품,322,70,70,67,67,67,1,1268,680,588,584,4,42,-40,-3,-3,2,-42,193,21.68,20.91,,,115.67,1329.39,806,,7193,1.16,0,,0.00,8385722
2019/09,054940,엑사이엔씨 *,202,반도체와반도체장비,578,5,5,11,11,6,4,1315,698,617,526,,166,18,-8,-49,2,16,266,0.84,1.86,-13.27,-5.93,113.06,220.12,20,N/A,1584,1.25,,,0.00,33173548
2019/12,054940,엑사이엔씨 *,202,반도체와반도체장비,733,23,23,9,-5,-5,1,1431,818,613,521,,166,29,-1,-52,4,26,228,3.18,-0.62,-0.70,0.22,133.53,216.92,-16,N/A,1570,1.10,,,0.00,33173548
2020/03,054940,엑사이엔씨 *,202,반도체와반도체장비,653,19,19,23,16,14,2,1361,734,628,534,94,166,-59,7,58,1,-60,272,2.86,2.43,2.37,1.49,116.88,225.14,41,24.67,1610,0.57,,,0.00,33173548
2020/06,054940,엑사이엔씨 *,202,반도체와반도체장비,520,-1,-1,1,5,3,2,1381,745,636,539,97,166,170,-64,-51,3,167,253,-0.21,0.90,3.28,1.94,117.22,226.68,8,23.87,1624,0.77,,,0.00,33173548
2020/09,054940,엑사이엔씨 *,202,반도체와반도체장비,596,-2,-2,-6,-6,-9,3,1540,808,733,633,100,166,-71,15,64,3,-74,299,-0.39,-0.94,0.35,0.73,110.29,221.33,-27,237.23,1908,0.75,,,0.00,33173548
2019/09,950130,엑세스바이오 *,218,생명과학도구및서비스,123,-38,-38,-83,-77,-63,-14,849,432,418,376,,20,-3,30,-4,4,-7,385,-30.65,-62.56,-32.90,-17.39,103.38,2034.61,-212,N/A,1121,1.86,0,,0.00,33577659
2019/12,950130,엑세스바이오 *,218,생명과학도구및서비스,98,-25,-25,-86,-84,-76,-8,697,418,279,246,,20,15,-23,0,15,0,381,-25.34,-86.50,-56.55,-24.99,149.93,1646.48,-228,N/A,732,2.82,0,,0.00,33577659
2020/03,950130,엑세스바이오 *,218,생명과학도구및서비스,101,-9,-9,-11,-13,-9,-5,746,468,277,249,,21,-23,-8,42,7,-29,432,-8.44,-13.33,-56.03,-24.39,168.98,1603.50,-26,N/A,740,7.16,0,,,33577659
2020/06,950130,엑세스바이오 *,218,생명과학도구및서비스,100,13,13,5,4,2,2,809,530,279,249,30,20,7,-24,-42,30,-23,395,12.63,4.00,-49.36,-19.69,190.08,1613.55,6,N/A,740,4.50,0,,0.00,33577659
2020/09,950130,엑세스바이오 *,218,생명과학도구및서비스,106,21,21,19,24,20,5,872,406,466,430,36,21,0,-12,25,20,-19,255,19.76,23.00,-15.76,-8.06,87.09,2334.55,57,N/A,1185,19.59,,,0.00,36285527
2019/09,205100,엑셈 *,33,소프트웨어,66,-1,-1,1,2,4,-2,782,100,681,635,,34,29,36,0,7,22,48,-2.15,3.03,6.97,5.06,14.73,1580.55,13,21.73,1918,1.42,,,0.00,33882273
2019/12,205100,엑셈 *,33,소프트웨어,145,58,58,46,38,29,8,860,142,718,663,,34,54,68,-1,22,32,49,40.17,26.08,7.47,5.95,19.77,1667.05,86,20.22,2005,1.41,,,,33882273
2020/03,205100,엑셈 *,33,소프트웨어,71,6,6,14,12,14,-2,851,119,732,678,54,34,10,-78,0,85,-75,49,8.09,17.27,11.94,8.86,16.31,1708.56,41,10.86,2049,1.18,,,0.00,33882273
2020/06,205100,엑셈 *,33,소프트웨어,80,10,10,15,12,11,0,866,123,743,689,54,34,20,-7,-1,10,10,49,12.73,14.62,8.96,7.70,16.54,1742.52,34,20.08,2084,1.68,,,0.00,33882273
2020/09,205100,엑셈 *,33,소프트웨어,102,33,33,33,32,31,1,902,127,775,721,54,34,32,-17,-1,9,23,0,31.91,31.26,12.70,11.11,16.38,1835.56,93,14.38,2179,1.68,,,0.00,33882273
2019/09,070300,엑스큐어 *,207,핸드셋,31,-1,-1,-2,-2,-2,,264,25,239,239,,37,-4,1,2,,-4,3,-2.94,-6.93,-9.20,-8.50,10.35,550.68,-29,N/A,3251,1.69,,,0.00,7366074
2019/12,070300,엑스큐어 *,207,핸드셋,19,-5,-5,-7,-7,-7,,253,20,233,233,,37,-2,0,-3,0,-2,2,-25.61,-37.15,5.68,5.18,8.45,529.99,-95,37.40,3165,2.06,,,,7366074
2020/03,070300,엑스큐어 *,207,핸드셋,26,-1,-1,0,0,0,,267,35,232,232,,37,6,,-1,,6,2,-4.03,-0.50,-0.54,-0.47,14.89,529.58,-2,N/A,3156,2.82,,,0.00,7366074
2020/06,070300,엑스큐어 *,207,핸드셋,32,0,0,4,4,4,,290,52,238,238,,37,6,-37,29,0,6,27,1.56,13.64,-2.04,-1.75,21.81,545.40,59,N/A,3235,1.51,,,0.00,7366074
2020/09,070300,엑스큐어 *,207,핸드셋,23,-2,-2,-8,-8,-8,,287,57,230,230,,37,-5,79,-1,,-5,27,-10.78,-35.98,-4.72,-4.03,24.63,522.68,-113,N/A,3121,1.54,,,0.00,7366074
2019/09,092870,엑시콘 *,202,반도체와반도체장비,70,-11,-11,-17,-13,-13,0,1045,297,748,746,,44,-52,1,-6,5,-57,207,-15.59,-18.78,-6.36,-4.59,39.75,1634.22,-125,N/A,7364,0.81,0,,0.00,8970688
2019/12,092870,엑시콘 *,202,반도체와반도체장비,187,16,16,-7,0,0,0,1040,291,749,747,,44,46,-25,-10,13,34,204,8.59,0.05,-6.82,-5.02,38.82,1640.99,1,N/A,7421,0.91,64,,9550.18,8970688
2020/03,092870,엑시콘 *,202,반도체와반도체장비,81,8,8,15,20,20,0,1014,215,798,797,1,47,13,2,23,3,9,167,10.10,25.25,-2.47,-1.90,26.98,1653.32,197,N/A,7799,0.71,0,,0.00,9472457
